unid+sku	UNID RESULTADO	SKU FINAL
SC FN FR-40.05.0026	SC FN FR	40.05.0026
SC FN FR-40.05.0031	SC FN FR	40.05.0031
SC FN FR-40.05.0035	SC FN FR	40.05.0035
SC FN FR-40.05.0037	SC FN FR	40.05.0037
SC FN FR-40.05.0050	SC FN FR	40.05.0050
SC FN FR-40.05.0143	SC FN FR	40.05.0143
SC FN FR-40.05.0150	SC FN FR	40.05.0150
SC FN FR-40.05.1001	SC FN FR	40.05.1001
SC FN FR-40.05.1006	SC FN FR	40.05.1006
SC FN FR-40.05.1100	SC FN FR	40.05.1100
SC FN FR-40.05.1101	SC FN FR	40.05.1101
SC FN FR-40.05.1102	SC FN FR	40.05.1102
SC FN FR-40.05.1105	SC FN FR	40.05.1105
SC FN FR-40.05.1106	SC FN FR	40.05.1106
SC FN FR-40.05.1400	SC FN FR	40.05.1400
SC FN FR-40.05.1600	SC FN FR	40.05.1600
SC FN FR-40.05.2000	SC FN FR	40.05.2000
SC FN FR-40.05.2100	SC FN FR	40.05.2100
SC FN FR-40.05.2101	SC FN FR	40.05.2101
SC FN FR-40.05.2103	SC FN FR	40.05.2103
SC FN FR-40.05.2106	SC FN FR	40.05.2106
SC FN FR-40.05.3311	SC FN FR	40.05.3311
SC FN FR-40.05.5001	SC FN FR	40.05.5001
SC FN FR-40.06.0008	SC FN FR	40.06.0008
SC FN FR-40.06.0019	SC FN FR	40.06.0019
SC FN FR-40.06.0020	SC FN FR	40.06.0020
SC FN FR-40.06.0022	SC FN FR	40.06.0022
SC FN FR-40.06.0023	SC FN FR	40.06.0023
SC FN FR-40.06.0051	SC FN FR	40.06.0051
SC FN FR-40.06.0052	SC FN FR	40.06.0052
SC FN FR-40.06.0053	SC FN FR	40.06.0053
SC FN FR-40.06.0071	SC FN FR	40.06.0071
SC FN FR-40.06.0072	SC FN FR	40.06.0072
SC FN FR-40.06.0073	SC FN FR	40.06.0073
SC FN FR-40.06.0074	SC FN FR	40.06.0074
SC FN FR-40.06.0082	SC FN FR	40.06.0082
SC FN FR-40.06.0089	SC FN FR	40.06.0089
SC FN FR-40.06.0095	SC FN FR	40.06.0095
SC FN FR-40.06.1001	SC FN FR	40.06.1001
SC FN FR-40.06.1002	SC FN FR	40.06.1002
SC FN FR-40.06.1003	SC FN FR	40.06.1003
SC FN FR-40.07.0003	SC FN FR	40.07.0003
SC FN FR-40.07.0006	SC FN FR	40.07.0006
SC FN FR-40.07.0007	SC FN FR	40.07.0007
SC FN FR-40.07.0024	SC FN FR	40.07.0024
SC FN FR-40.07.0025	SC FN FR	40.07.0025
SC FN FR-40.07.0026	SC FN FR	40.07.0026
SC FN FR-40.07.0028	SC FN FR	40.07.0028
SC FN FR-40.07.0029	SC FN FR	40.07.0029
SC FN FR-40.08.0001	SC FN FR	40.08.0001
SC FN FR-40.08.0003	SC FN FR	40.08.0003
SC FN FR-40.08.0011	SC FN FR	40.08.0011
SC FN FR-40.08.0012	SC FN FR	40.08.0012
SC FN FR-40.09.0001	SC FN FR	40.09.0001
SC FN FR-40.09.0002	SC FN FR	40.09.0002
SC FN FR-40.10.0002	SC FN FR	40.10.0002
SC FN FR-40.10.1000	SC FN FR	40.10.1000
SC FN FR-40.10.2000	SC FN FR	40.10.2000
SC FN FR-40.12.0004	SC FN FR	40.12.0004
SC FN FR-40.12.0020	SC FN FR	40.12.0020
SC FN FR-40.12.0021	SC FN FR	40.12.0021
SC FN FR-40.13.0002	SC FN FR	40.13.0002
SC FN FR-40.13.0011	SC FN FR	40.13.0011
SC FN FR-40.13.0013	SC FN FR	40.13.0013
SC FN FR-40.13.0016	SC FN FR	40.13.0016
SC FN FR-40.13.0018	SC FN FR	40.13.0018
SC FN FR-40.13.0028	SC FN FR	40.13.0028
SC FN FR-40.16.0014	SC FN FR	40.16.0014
SC FN FR-40.16.0015	SC FN FR	40.16.0015
SC FN FR-40.16.0016	SC FN FR	40.16.0016
SC FN FR-40.18.0006	SC FN FR	40.18.0006
SC FN FR-40.18.0007	SC FN FR	40.18.0007
SC FN FR-40.18.0008	SC FN FR	40.18.0008
SC FN FR-40.18.0009	SC FN FR	40.18.0009
SC FN FR-40.20.0001	SC FN FR	40.20.0001
SC FN FR-40.20.0005	SC FN FR	40.20.0005
SC FN FR-40.20.0007	SC FN FR	40.20.0007
SC FN FR-40.20.0014	SC FN FR	40.20.0014
SC FN FR-40.21.0002	SC FN FR	40.21.0002
SC FN FR-40.22.0001	SC FN FR	40.22.0001
SC FN FR-40.23.0000	SC FN FR	40.23.0000
SC FN FR-40.23.0001	SC FN FR	40.23.0001
SC FN FR-50.10.0006	SC FN FR	50.10.0006
SC FN FR-50.10.0011	SC FN FR	50.10.0011
SC FN FR-50.10.0012	SC FN FR	50.10.0012
SC FN FR-50.10.0013	SC FN FR	50.10.0013
SC FN FR-51.110A81091	SC FN FR	51.110A81091
SC FN FR-Outros	SC FN FR	Outros
SC FN-40.05.0001	SC FN	40.05.0001
SC FN-40.05.0031	SC FN	40.05.0031
SC FN-40.05.0037	SC FN	40.05.0037
SC FN-40.05.0050	SC FN	40.05.0050
SC FN-40.05.0061	SC FN	40.05.0061
SC FN-40.05.0143	SC FN	40.05.0143
SC FN-40.05.0150	SC FN	40.05.0150
SC FN-40.05.1001	SC FN	40.05.1001
SC FN-40.05.1100	SC FN	40.05.1100
SC FN-40.05.1106	SC FN	40.05.1106
SC FN-40.05.1400	SC FN	40.05.1400
SC FN-40.05.2101	SC FN	40.05.2101
SC FN-40.06.0008	SC FN	40.06.0008
SC FN-40.06.0023	SC FN	40.06.0023
SC FN-40.06.0071	SC FN	40.06.0071
SC FN-40.06.0072	SC FN	40.06.0072
SC FN-40.06.0073	SC FN	40.06.0073
SC FN-40.06.0074	SC FN	40.06.0074
SC FN-40.06.0082	SC FN	40.06.0082
SC FN-40.06.0089	SC FN	40.06.0089
SC FN-40.08.0001	SC FN	40.08.0001
SC FN-40.08.0003	SC FN	40.08.0003
SC FN-40.08.0011	SC FN	40.08.0011
SC FN-40.09.0002	SC FN	40.09.0002
SC FN-40.10.0002	SC FN	40.10.0002
SC FN-40.12.0020	SC FN	40.12.0020
SC FN-40.12.0021	SC FN	40.12.0021
SC FN-40.13.0011	SC FN	40.13.0011
SC FN-40.13.0013	SC FN	40.13.0013
SC FN-40.13.0018	SC FN	40.13.0018
SC FN-40.13.0028	SC FN	40.13.0028
SC FN-40.16.0014	SC FN	40.16.0014
SC FN-40.16.0015	SC FN	40.16.0015
SC FN-40.16.0016	SC FN	40.16.0016
SC FN-40.18.0005	SC FN	40.18.0005
SC FN-40.18.0006	SC FN	40.18.0006
SC FN-40.18.0007	SC FN	40.18.0007
SC FN-40.18.0009	SC FN	40.18.0009
SC FN-40.20.0005	SC FN	40.20.0005
SC FN-40.20.0007	SC FN	40.20.0007
SC FN-40.21.0002	SC FN	40.21.0002
SC FN-40.22.0001	SC FN	40.22.0001
SC FN-40.23.0000	SC FN	40.23.0000
SC FN-40.23.0001	SC FN	40.23.0001
SC FN-50.10.0006	SC FN	50.10.0006
SC FN-Outros	SC FN	Outros
SC FP VR-40.05.0001	SC FP VR	40.05.0001
SC FP VR-40.05.0026	SC FP VR	40.05.0026
SC FP VR-40.05.0031	SC FP VR	40.05.0031
SC FP VR-40.05.0050	SC FP VR	40.05.0050
SC FP VR-40.05.0061	SC FP VR	40.05.0061
SC FP VR-40.05.0150	SC FP VR	40.05.0150
SC FP VR-40.05.0161	SC FP VR	40.05.0161
SC FP VR-40.05.2000	SC FP VR	40.05.2000
SC FP VR-40.05.2100	SC FP VR	40.05.2100
SC FP VR-40.05.2101	SC FP VR	40.05.2101
SC FP VR-40.05.2102	SC FP VR	40.05.2102
SC FP VR-40.05.2103	SC FP VR	40.05.2103
SC FP VR-40.05.2106	SC FP VR	40.05.2106
SC FP VR-40.05.5001	SC FP VR	40.05.5001
SC FP VR-40.05.5002	SC FP VR	40.05.5002
SC FP VR-40.06.0008	SC FP VR	40.06.0008
SC FP VR-40.06.0019	SC FP VR	40.06.0019
SC FP VR-40.06.0071	SC FP VR	40.06.0071
SC FP VR-40.06.0072	SC FP VR	40.06.0072
SC FP VR-40.06.0073	SC FP VR	40.06.0073
SC FP VR-40.06.0074	SC FP VR	40.06.0074
SC FP VR-40.06.0082	SC FP VR	40.06.0082
SC FP VR-40.06.0089	SC FP VR	40.06.0089
SC FP VR-40.06.0095	SC FP VR	40.06.0095
SC FP VR-40.06.0096	SC FP VR	40.06.0096
SC FP VR-40.06.1002	SC FP VR	40.06.1002
SC FP VR-40.07.0003	SC FP VR	40.07.0003
SC FP VR-40.07.0006	SC FP VR	40.07.0006
SC FP VR-40.07.0007	SC FP VR	40.07.0007
SC FP VR-40.07.0024	SC FP VR	40.07.0024
SC FP VR-40.07.0025	SC FP VR	40.07.0025
SC FP VR-40.07.0029	SC FP VR	40.07.0029
SC FP VR-40.08.0001	SC FP VR	40.08.0001
SC FP VR-40.08.0003	SC FP VR	40.08.0003
SC FP VR-40.08.0011	SC FP VR	40.08.0011
SC FP VR-40.08.0012	SC FP VR	40.08.0012
SC FP VR-40.09.0002	SC FP VR	40.09.0002
SC FP VR-40.10.0002	SC FP VR	40.10.0002
SC FP VR-40.10.1000	SC FP VR	40.10.1000
SC FP VR-40.10.2000	SC FP VR	40.10.2000
SC FP VR-40.10.3102	SC FP VR	40.10.3102
SC FP VR-40.12.0020	SC FP VR	40.12.0020
SC FP VR-40.12.0021	SC FP VR	40.12.0021
SC FP VR-40.13.0002	SC FP VR	40.13.0002
SC FP VR-40.13.0011	SC FP VR	40.13.0011
SC FP VR-40.13.0013	SC FP VR	40.13.0013
SC FP VR-40.13.0028	SC FP VR	40.13.0028
SC FP VR-40.16.0014	SC FP VR	40.16.0014
SC FP VR-40.16.0015	SC FP VR	40.16.0015
SC FP VR-40.16.0016	SC FP VR	40.16.0016
SC FP VR-40.18.0006	SC FP VR	40.18.0006
SC FP VR-40.18.0007	SC FP VR	40.18.0007
SC FP VR-40.20.0001	SC FP VR	40.20.0001
SC FP VR-40.20.0005	SC FP VR	40.20.0005
SC FP VR-40.20.0007	SC FP VR	40.20.0007
SC FP VR-40.20.0014	SC FP VR	40.20.0014
SC FP VR-40.21.0002	SC FP VR	40.21.0002
SC FP VR-40.22.0001	SC FP VR	40.22.0001
SC FP VR-40.23.0000	SC FP VR	40.23.0000
SC FP VR-40.23.0001	SC FP VR	40.23.0001
SC FP VR-40.23.0002	SC FP VR	40.23.0002
SC FP VR-40.23.0003	SC FP VR	40.23.0003
SC FP VR-40.30.0028	SC FP VR	40.30.0028
SC FP VR-40.31.0001	SC FP VR	40.31.0001
SC FP VR-40.31.0003	SC FP VR	40.31.0003
SC FP VR-50.10.0006	SC FP VR	50.10.0006
SC FP VR-50.10.0011	SC FP VR	50.10.0011
SC FP VR-50.10.0012	SC FP VR	50.10.0012
SC FP VR-50.10.0013	SC FP VR	50.10.0013
SC FP VR-50.1000004880	SC FP VR	50.1000004880
SC FP VR-Outros	SC FP VR	Outros
SC FP-40.05.0001	SC FP	40.05.0001
SC FP-40.05.0031	SC FP	40.05.0031
SC FP-40.05.0050	SC FP	40.05.0050
SC FP-40.05.0061	SC FP	40.05.0061
SC FP-40.05.1001	SC FP	40.05.1001
SC FP-40.05.1100	SC FP	40.05.1100
SC FP-40.05.1106	SC FP	40.05.1106
SC FP-40.05.2000	SC FP	40.05.2000
SC FP-40.05.2101	SC FP	40.05.2101
SC FP-40.06.0008	SC FP	40.06.0008
SC FP-40.06.0019	SC FP	40.06.0019
SC FP-40.06.0071	SC FP	40.06.0071
SC FP-40.06.0072	SC FP	40.06.0072
SC FP-40.06.0073	SC FP	40.06.0073
SC FP-40.06.0074	SC FP	40.06.0074
SC FP-40.06.0082	SC FP	40.06.0082
SC FP-40.06.0089	SC FP	40.06.0089
SC FP-40.07.0007	SC FP	40.07.0007
SC FP-40.08.0001	SC FP	40.08.0001
SC FP-40.08.0003	SC FP	40.08.0003
SC FP-40.08.0011	SC FP	40.08.0011
SC FP-40.10.0002	SC FP	40.10.0002
SC FP-40.10.1000	SC FP	40.10.1000
SC FP-40.12.0020	SC FP	40.12.0020
SC FP-40.12.0021	SC FP	40.12.0021
SC FP-40.13.0002	SC FP	40.13.0002
SC FP-40.13.0011	SC FP	40.13.0011
SC FP-40.13.0013	SC FP	40.13.0013
SC FP-40.13.0028	SC FP	40.13.0028
SC FP-40.16.0014	SC FP	40.16.0014
SC FP-40.16.0016	SC FP	40.16.0016
SC FP-40.18.0005	SC FP	40.18.0005
SC FP-40.18.0006	SC FP	40.18.0006
SC FP-40.18.0007	SC FP	40.18.0007
SC FP-40.20.0001	SC FP	40.20.0001
SC FP-40.20.0005	SC FP	40.20.0005
SC FP-40.20.0007	SC FP	40.20.0007
SC FP-40.20.0014	SC FP	40.20.0014
SC FP-40.21.0002	SC FP	40.21.0002
SC FP-40.23.0000	SC FP	40.23.0000
SC FP-40.23.0001	SC FP	40.23.0001
SC FP-40.31.0001	SC FP	40.31.0001
SC FP-40.31.0003	SC FP	40.31.0003
SC FP-50.10.0006	SC FP	50.10.0006
SC FP-Outros	SC FP	Outros
SC FR-40.05.0001	SC FR	40.05.0001
SC FR-40.05.0018	SC FR	40.05.0018
SC FR-40.05.0025	SC FR	40.05.0025
SC FR-40.05.0026	SC FR	40.05.0026
SC FR-40.05.0031	SC FR	40.05.0031
SC FR-40.05.0035	SC FR	40.05.0035
SC FR-40.05.0037	SC FR	40.05.0037
SC FR-40.05.0050	SC FR	40.05.0050
SC FR-40.05.0061	SC FR	40.05.0061
SC FR-40.05.0083	SC FR	40.05.0083
SC FR-40.05.0143	SC FR	40.05.0143
SC FR-40.05.0150	SC FR	40.05.0150
SC FR-40.05.1001	SC FR	40.05.1001
SC FR-40.05.1100	SC FR	40.05.1100
SC FR-40.05.1101	SC FR	40.05.1101
SC FR-40.05.1102	SC FR	40.05.1102
SC FR-40.05.1400	SC FR	40.05.1400
SC FR-40.05.1401	SC FR	40.05.1401
SC FR-40.05.1600	SC FR	40.05.1600
SC FR-40.05.2000	SC FR	40.05.2000
SC FR-40.05.2100	SC FR	40.05.2100
SC FR-40.05.2101	SC FR	40.05.2101
SC FR-40.05.2102	SC FR	40.05.2102
SC FR-40.05.2103	SC FR	40.05.2103
SC FR-40.05.3311	SC FR	40.05.3311
SC FR-40.06.0008	SC FR	40.06.0008
SC FR-40.06.0019	SC FR	40.06.0019
SC FR-40.06.0020	SC FR	40.06.0020
SC FR-40.06.0021	SC FR	40.06.0021
SC FR-40.06.0022	SC FR	40.06.0022
SC FR-40.06.0023	SC FR	40.06.0023
SC FR-40.06.0051	SC FR	40.06.0051
SC FR-40.06.0052	SC FR	40.06.0052
SC FR-40.06.0053	SC FR	40.06.0053
SC FR-40.06.0071	SC FR	40.06.0071
SC FR-40.06.0072	SC FR	40.06.0072
SC FR-40.06.0073	SC FR	40.06.0073
SC FR-40.06.0074	SC FR	40.06.0074
SC FR-40.06.0082	SC FR	40.06.0082
SC FR-40.06.0089	SC FR	40.06.0089
SC FR-40.06.0095	SC FR	40.06.0095
SC FR-40.06.0096	SC FR	40.06.0096
SC FR-40.06.1001	SC FR	40.06.1001
SC FR-40.06.1002	SC FR	40.06.1002
SC FR-40.07.0003	SC FR	40.07.0003
SC FR-40.07.0005	SC FR	40.07.0005
SC FR-40.07.0006	SC FR	40.07.0006
SC FR-40.07.0007	SC FR	40.07.0007
SC FR-40.07.0024	SC FR	40.07.0024
SC FR-40.07.0025	SC FR	40.07.0025
SC FR-40.07.0029	SC FR	40.07.0029
SC FR-40.07.1002	SC FR	40.07.1002
SC FR-40.08.0001	SC FR	40.08.0001
SC FR-40.08.0003	SC FR	40.08.0003
SC FR-40.08.0011	SC FR	40.08.0011
SC FR-40.08.0012	SC FR	40.08.0012
SC FR-40.09.0001	SC FR	40.09.0001
SC FR-40.09.0002	SC FR	40.09.0002
SC FR-40.10.0001	SC FR	40.10.0001
SC FR-40.10.0002	SC FR	40.10.0002
SC FR-40.10.1000	SC FR	40.10.1000
SC FR-40.10.2000	SC FR	40.10.2000
SC FR-40.12.0004	SC FR	40.12.0004
SC FR-40.12.0020	SC FR	40.12.0020
SC FR-40.12.0021	SC FR	40.12.0021
SC FR-40.13.0002	SC FR	40.13.0002
SC FR-40.13.0011	SC FR	40.13.0011
SC FR-40.13.0013	SC FR	40.13.0013
SC FR-40.13.0018	SC FR	40.13.0018
SC FR-40.13.0026	SC FR	40.13.0026
SC FR-40.13.0028	SC FR	40.13.0028
SC FR-40.15.0009	SC FR	40.15.0009
SC FR-40.16.0014	SC FR	40.16.0014
SC FR-40.16.0015	SC FR	40.16.0015
SC FR-40.16.0016	SC FR	40.16.0016
SC FR-40.18.0005	SC FR	40.18.0005
SC FR-40.18.0006	SC FR	40.18.0006
SC FR-40.18.0007	SC FR	40.18.0007
SC FR-40.18.0008	SC FR	40.18.0008
SC FR-40.20.0005	SC FR	40.20.0005
SC FR-40.20.0007	SC FR	40.20.0007
SC FR-40.20.0014	SC FR	40.20.0014
SC FR-40.21.0002	SC FR	40.21.0002
SC FR-40.22.0001	SC FR	40.22.0001
SC FR-40.23.0000	SC FR	40.23.0000
SC FR-40.23.0001	SC FR	40.23.0001
SC FR-40.30.0008	SC FR	40.30.0008
SC FR-40.30.0016	SC FR	40.30.0016
SC FR-40.30.0027	SC FR	40.30.0027
SC FR-40.30.0028	SC FR	40.30.0028
SC FR-40.31.0001	SC FR	40.31.0001
SC FR-40.31.0003	SC FR	40.31.0003
SC FR-50.10.0006	SC FR	50.10.0006
SC FR-50.10.0011	SC FR	50.10.0011
SC FR-50.10.0012	SC FR	50.10.0012
SC FR-50.10.0013	SC FR	50.10.0013
SC FR-50.1000004880	SC FR	50.1000004880
SC FR-51.1000003022	SC FR	51.1000003022
SC FR-51.110A61091	SC FR	51.110A61091
SC FR-Outros	SC FR	Outros
SC VN-40.05.0001	SC VN	40.05.0001
SC VN-Outros	SC VN	Outros
SC VR-40.02.1070	SC VR	40.02.1070
SC VR-40.02.1072	SC VR	40.02.1072
SC VR-40.05.0001	SC VR	40.05.0001
SC VR-40.05.0018	SC VR	40.05.0018
SC VR-40.05.0025	SC VR	40.05.0025
SC VR-40.05.0026	SC VR	40.05.0026
SC VR-40.05.0031	SC VR	40.05.0031
SC VR-40.05.0035	SC VR	40.05.0035
SC VR-40.05.0037	SC VR	40.05.0037
SC VR-40.05.0041	SC VR	40.05.0041
SC VR-40.05.0048	SC VR	40.05.0048
SC VR-40.05.0050	SC VR	40.05.0050
SC VR-40.05.0061	SC VR	40.05.0061
SC VR-40.05.0090	SC VR	40.05.0090
SC VR-40.05.0101	SC VR	40.05.0101
SC VR-40.05.0143	SC VR	40.05.0143
SC VR-40.05.0150	SC VR	40.05.0150
SC VR-40.05.1001	SC VR	40.05.1001
SC VR-40.05.1006	SC VR	40.05.1006
SC VR-40.05.1100	SC VR	40.05.1100
SC VR-40.05.1101	SC VR	40.05.1101
SC VR-40.05.1102	SC VR	40.05.1102
SC VR-40.05.1104	SC VR	40.05.1104
SC VR-40.05.1105	SC VR	40.05.1105
SC VR-40.05.1106	SC VR	40.05.1106
SC VR-40.05.1400	SC VR	40.05.1400
SC VR-40.05.1401	SC VR	40.05.1401
SC VR-40.05.1600	SC VR	40.05.1600
SC VR-40.05.2000	SC VR	40.05.2000
SC VR-40.05.2001	SC VR	40.05.2001
SC VR-40.05.2003	SC VR	40.05.2003
SC VR-40.05.2100	SC VR	40.05.2100
SC VR-40.05.2101	SC VR	40.05.2101
SC VR-40.05.2102	SC VR	40.05.2102
SC VR-40.05.2103	SC VR	40.05.2103
SC VR-40.05.2106	SC VR	40.05.2106
SC VR-40.05.3100	SC VR	40.05.3100
SC VR-40.05.3101	SC VR	40.05.3101
SC VR-40.05.5001	SC VR	40.05.5001
SC VR-40.06.0008	SC VR	40.06.0008
SC VR-40.06.0019	SC VR	40.06.0019
SC VR-40.06.0021	SC VR	40.06.0021
SC VR-40.06.0022	SC VR	40.06.0022
SC VR-40.06.0023	SC VR	40.06.0023
SC VR-40.06.0051	SC VR	40.06.0051
SC VR-40.06.0052	SC VR	40.06.0052
SC VR-40.06.0053	SC VR	40.06.0053
SC VR-40.06.0055	SC VR	40.06.0055
SC VR-40.06.0071	SC VR	40.06.0071
SC VR-40.06.0072	SC VR	40.06.0072
SC VR-40.06.0073	SC VR	40.06.0073
SC VR-40.06.0074	SC VR	40.06.0074
SC VR-40.06.0082	SC VR	40.06.0082
SC VR-40.06.0089	SC VR	40.06.0089
SC VR-40.06.0095	SC VR	40.06.0095
SC VR-40.06.0096	SC VR	40.06.0096
SC VR-40.06.1001	SC VR	40.06.1001
SC VR-40.06.1002	SC VR	40.06.1002
SC VR-40.06.1003	SC VR	40.06.1003
