PERIODO	mˆs	Sigla Canal	Unid Res	Codigo Sku	conca	  Volume 	 NFS+NFD+ST	 ICMS 	 PIS 9,25%	 COFINS 9,25%	 Subven‡Æo	 Impostos Cutoff	 Bonifica‡äes	 Desc Comerciais	 Desc Log¡sticos	 Desc Espor dicos	 Acordos	 Custo Matl	 Custo GGF	 Depreciacao	 Frete	 Armazenagem	 Desp Exporta‡Æo	 Desp Comerciais	 Desp Marketing	 Desp Trade Marketing	 PIS	 COFINS	 TT IMP 0%	 TT IMP 9,25%
2020-10	Out	CN	BA CN	40.05.1101	BA CN-40.05.1101	364,00	5.925,85	-965,06	-81,85	-377,02	213,4860679	0	0,00	-36,91	0,00	0,00	-324,54	-1.896,24	-477,49	-48,44	-493,476294	-187,3357355	0	-139,6163646	-374,6557813	-0,843238242	0	0		
2020-10	Out	CN	BA CN	40.05.1105	BA CN-40.05.1105	110,00	2.067,00	-372,06	-27,96	-128,82	74,46893498	0	0,00	-75,18	0,00	-46,36	-82,02	-682,99	-168,62	-14,64	-149,1273432	-56,61244755	0	-48,69968456	-130,6839525	-0,294130538	0	0		
2020-10	Out	CN	BA CN	40.05.2100	BA CN-40.05.2100	4.560,00	41.194,00	-3482,53	-622,25	-2866,11	1626,131114	0	0,00	-1.390,13	0,00	-491,71	-2.314,81	-14.098,05	-4.850,25	-606,84	-6274,74607	-2346,84328	0	-970,5538488	-2604,44835	-5,861835205	0	0		
2020-10	Out	CN	BA CN	40.05.2101	BA CN-40.05.2101	3.300,00	31.342,88	-5487,37	-463,31	-2134,11	1229,380577	258,15	0,00	-1.006,38	0,00	-572,31	-693,63	-9.887,63	-3.426,77	-472,43	-4601,922525	-1827,03808	0	-790,8781651	-2122,294744	-4,776651472	0	0		
2020-10	Out	CN	BA CN	40.16.0014	BA CN-40.16.0014	192,15	3.930,23	-653,31	-40,97	-188,71	124,0628655	0	0,00	-24,48	0,00	0,00	-215,24	-836,10	-382,77	-92,67	-260,4985319	-98,8916527	0	-92,59843311	-248,484756	-0,559264956	-40,97	-188,71		
2020-10	Out	CN	BA CN	40.16.0015	BA CN-40.16.0015	53,55	1.095,31	-197,15	-14,83	-68,26	34,99083963	0	0,00	-6,82	0,00	0,00	-59,99	-211,43	-112,98	-25,83	-72,59812163	-27,55996878	0	-25,8061207	-69,24985003	-0,155860725	-14,83	-68,26		
2020-10	Out	CN	BA CN	40.16.0016	BA CN-40.16.0016	992,25	16.884,00	-1181,88	-259,07	-1193,36	675,36	0	0,00	-332,20	0,00	0,00	-1.111,74	-4.582,77	-1.790,95	-478,55	-1957,878935	-510,6700098	0	-397,7965525	-1067,473563	-2,402564102	-259,07	-1193,36		
2020-10	Out	CN	BA CN	40.31.0001	BA CN-40.31.0001	96,60	1.246,57	-199,14	0	0	69,20515741	0	0,00	-58,98	0,00	-38,11	-42,64	-489,09	-246,42	-70,34	-257,7216333	-49,71602212	0	-29,36989152	-78,81310821	-0,177384763	0	0		
2020-10	Out	CN	BA CN	40.31.0003	BA CN-40.31.0003	61,20	863,40	-129,67	0	0	42,41819181	0	0,00	-30,98	0,00	-19,05	-34,47	-295,50	-202,04	-44,57	-205,9077337	-31,49710718	0	-20,34219044	-54,58757842	-0,122860332	0	0		
2020-10	Out	CN	BA CN	50.10.0006	BA CN-50.10.0006	201,60	2.300,55	-387,81	-31,56	-145,37	124,209189	0	0,00	-14,33	0,00	0,00	0,00	-1.184,91	0,00	0,00	-273,3098481	-103,7551766	0	-54,20225414	-145,4499114	-0,3273643	-31,56	-145,37		
2020-10	Out	CN	BA CN	50.10.0013	BA CN-50.10.0013	78,40	894,67	-161,04	-12,11	-55,76	48,30628321	0	0,00	-5,57	0,00	0,00	0,00	-459,30	0,00	0,00	-106,2878296	-40,34923534	0	-21,07892926	-56,56459206	-0,127309999	-12,11	-55,76		
2020-10	Out	CN	CE CN	40.05.0001	CE CN-40.05.0001	90,00	1.485,00	-103,95	-22,79	-104,96	59,4	0	0,00	-170,78	0,00	0,00	0,00	-491,38	-124,15	-11,98	-150,7451775	-23,87330539	0	-63,55577623	-93,88760013	-0,211312941	0	0		
2020-10	Out	CN	CE CN	40.05.0031	CE CN-40.05.0031	90,00	1.485,00	-103,95	-22,79	-104,96	59,4	0	0,00	-170,78	0,00	0,00	0,00	-503,60	-122,56	-11,98	-150,7451775	-23,87330539	0	-63,55577623	-93,88760013	-0,211312941	0	0		
2020-10	Out	CN	CE CN	40.05.1100	CE CN-40.05.1100	260,00	3.445,00	-414,78	-90,91	-418,82	237,02	287,79	0,00	-68,90	0,00	0,00	-1.351,88	-1.506,36	-336,08	-59,51	-436,0056348	-118,6238019	0	-253,5982468	-374,6273305	-0,843174208	0	0		
2020-10	Out	CN	CE CN	40.05.1101	CE CN-40.05.1101	208,00	2.756,00	-192,92	-42,28	-194,8	110,24	0	0,00	-55,12	0,00	0,00	-628,78	-1.141,28	-286,61	-27,68	-346,7937995	-55,17386136	0	-117,9526729	-174,24527	-0,39217405	0	0		
2020-10	Out	CN	CE CN	40.05.2100	CE CN-40.05.2100	3.220,00	27.180,00	-2608,2	-571,76	-2633,55	1490,4	1169,53	0,00	-731,70	0,00	0,00	-8.049,10	-10.071,70	-3.310,27	-588,21	-5382,94869	-1172,444554	0	-1594,672204	-2355,72524	-5,302033785	0	0		
2020-10	Out	CN	CE CN	40.05.2101	CE CN-40.05.2101	220,00	1.980,00	-138,6	-30,38	-139,95	79,2	0	0,00	-227,70	0,00	0,00	0,00	-668,19	-236,08	-29,28	-368,4882116	-58,35696874	0	-84,74103498	-125,1834668	-0,281750588	0	0		
2020-10	Out	CN	CE CN	40.16.0016	CE CN-40.16.0016	283,50	5.273,10	-533,17	-116,87	-538,34	304,67	271,91	0,00	-105,45	0,00	0,00	-1.737,74	-1.315,17	-450,75	-197,50	-475,0033095	-108,6235395	0	-325,9833541	-481,5580363	-1,083843283	-116,87	-538,34		
2020-10	Out	CN	CO CN	40.05.0001	CO CN-40.05.0001	0,00	0,00	0	0	0	0	0	-2.435,05	0,00	0,00	0,00	0,00	0,00	0,00	0,00	-333,7404508	0	0	0	0	0	0	0		
2020-10	Out	CN	CO CN	40.05.0031	CO CN-40.05.0031	400,00	6.970,00	-1254,6	-94,31	-434,37	194,3664566	0	-1.006,42	-72,49	0,00	0,00	-306,15	-2.186,25	-540,49	-53,23	-667,4811967	-312,5350857	0	-58,97594828	-440,6710929	-0,991818988	0	0		
2020-10	Out	CN	CO CN	40.05.1102	CO CN-40.05.1102	10,00	151,20	-10,58	-2,32	-10,69	6,04	0	0,00	0,00	0,00	0,00	0,00	-56,45	-13,75	-1,33	-15,10722691	-7,813377143	0	-1,279363469	-9,559464741	-0,021515499	0	0		
2020-10	Out	CN	CO CN	40.05.2101	CO CN-40.05.2101	31.900,00	253.410,00	-32099,1	-3537,44	-16293,71	6873,74413	-1393,68	-2.246,52	-3.651,20	0,00	0,00	-35.324,76	-95.901,25	-33.724,41	-4.138,76	-36830,70947	-24299,60291	0	-2085,650142	-15584,07714	-35,07510219	0	0		
2020-10	Out	CN	CO CN	40.06.0051	CO CN-40.06.0051	4,80	108,00	-7,56	-1,66	-7,63	4,32	0	0,00	0,00	0,00	0,00	0,00	-24,39	-13,57	-2,62	-7,251468918	-3,750421029	0	-0,913831049	-6,8281891	-0,015368214	-1,66	-7,63		
2020-10	Out	CN	CO CN	40.06.0052	CO CN-40.06.0052	-2,40	-54,00	3,78	0,83	3,82	4,32	0	0,00	0,00	0,00	0,00	0,00	11,30	7,67	1,31	-7,921957849	1,875210514	0	0,456915525	3,41409455	0,007684107	0,83	3,82		
2020-10	Out	CN	CO CN	40.16.0014	CO CN-40.16.0014	6,30	128,10	-8,97	-1,97	-9,05	5,13	0	0,00	0,00	0,00	0,00	0,00	-27,30	-11,50	-3,04	-9,517552955	-4,9224276	0	-1,083905161	-8,098990961	-0,018228409	-1,97	-9,05		
2020-10	Out	CN	CO CN	40.16.0015	CO CN-40.16.0015	6,30	128,10	-8,97	-1,97	-9,05	5,13	0	0,00	0,00	0,00	0,00	0,00	-25,30	-13,74	-3,04	-9,517552955	-4,9224276	0	-1,083905161	-8,098990961	-0,018228409	-1,97	-9,05		
2020-10	Out	CN	CO CN	40.16.0016	CO CN-40.16.0016	787,50	17.252,50	-2194,51	-248,45	-1144,4	536,6074986	0	0,00	-173,39	0,00	0,00	-1.875,20	-3.606,62	-1.444,81	-379,80	-972,102933	-615,30345	0	-145,9802794	-1090,771597	-2,455001016	-248,45	-1144,4		
2020-10	Out	CN	CO CN	40.23.0002	CO CN-40.23.0002	1,80	65,90	-4,61	-1,01	-4,66	0	0	0,00	0,00	0,00	0,00	0,00	-15,50	-14,45	-2,51	-2,719300844	-1,406407886	0	-0,557606168	-4,166459831	-0,009377456	-1,01	-4,66		
2020-10	Out	CN	CO CN	40.31.0001	CO CN-40.31.0001	10,80	136,62	-9,56	0	0	6,83	0	0,00	0,00	0,00	0,00	0,00	-56,16	-29,23	-7,86	-16,31580507	-8,438447314	0	-1,155996277	-8,637659212	-0,019440791	0	0		
2020-10	Out	CN	CO CN	40.31.0003	CO CN-40.31.0003	7,20	91,08	-6,38	0	0	4,56	0	0,00	0,00	0,00	0,00	0,00	-34,98	-24,10	-5,24	-10,87720338	-5,625631543	0	-0,770664185	-5,758439475	-0,012960527	0	0		
2020-10	Out	CN	MG CN	40.05.0001	MG CN-40.05.0001	90,00	1.278,00	-89,46	-19,59	-90,31	40,95704881	0	0,00	-13,11	0,00	0,00	-20,93	-568,44	-164,32	-11,98	-48,41551658	-32,5562481	0	-10,05459047	-80,80023769	-0,181857197	0	0		
2020-10	Out	CN	MG CN	40.05.0018	MG CN-40.05.0018	40,00	503,84	-35,26	-7,73	-35,61	24,6603966	0	0,00	-15,58	0,00	0,00	74,16	-249,09	-66,22	-5,32	-66,03268817	-14,4694436	0	-3,963931819	-31,85476663	-0,071695564	0	0		
2020-10	Out	CN	MG CN	40.05.0031	MG CN-40.05.0031	240,00	3.408,00	-268,38	-58,83	-270,99	153,36	49,43	0,00	-34,93	0,00	0,00	-62,80	-1.344,62	-322,82	-35,93	-130,8105802	-97,66874431	0	-30,16377142	-242,4007131	-0,545571592	0	0		
2020-10	Out	CN	MG CN	40.05.0041	MG CN-40.05.0041	80,00	1.157,65	-81,04	-17,77	-81,82	52,60333954	0	0,00	-35,79	0,00	0,00	170,39	-434,91	-101,38	-10,65	-58,78036185	-28,9388872	0	-9,107743867	-73,19123252	-0,1647316	0	0		
2020-10	Out	CN	MG CN	40.05.1102	MG CN-40.05.1102	180,00	2.537,28	-177,62	-38,93	-179,33	124,1896792	0	0,00	-78,44	0,00	0,00	373,45	-891,71	-224,79	-23,95	-154,0470968	-65,1124962	0	-19,96190244	-160,4169226	-0,361050571	0	0		
2020-10	Out	CN	MG CN	40.05.2101	MG CN-40.05.2101	220,00	1.870,00	-154,7	-33,91	-156,21	88,4	39,45	0,00	-19,15	0,00	0,00	-36,20	-669,40	-230,74	-34,60	-75,37586068	-94,05138341	0	-17,38704613	-139,7249807	-0,314479191	0	0		
2020-10	Out	CN	MG CN	40.06.0051	MG CN-40.06.0051	14,40	233,52	-35,03	-3,28	-15,09	43,42304514	0	0,00	-7,22	0,00	0,00	34,37	-73,04	-40,21	-7,85	-10,00002223	-5,208999696	0	-1,837204982	-14,76406221	-0,033229494	-3,28	-15,09		
2020-10	Out	CN	MG CN	40.06.0052	MG CN-40.06.0052	12,00	197,20	-28,49	-2,79	-12,83	33,18039624	0	0,00	-6,10	0,00	0,00	29,02	-58,35	-33,37	-6,54	-9,218060937	-4,34083308	0	-1,5514595	-12,46776751	-0,02806122	-2,79	-12,83		
2020-10	Out	CN	MG CN	40.06.0053	MG CN-40.06.0053	4,80	77,84	-9,34	-1,13	-5,21	7	0	0,00	-2,41	0,00	0,00	11,46	-24,26	-11,52	-2,62	-2,558320262	-1,736333232	0	-0,612401661	-4,92135407	-0,011076498	-1,13	-5,21		
2020-10	Out	CN	MG CN	40.16.0016	MG CN-40.16.0016	91,35	2.239,18	-357,47	-31,05	-143,01	384,9263805	0	0,00	-69,22	0,00	0,00	329,57	-421,50	-172,86	-44,06	-76,36404501	-33,04459182	0	-17,61661807	-141,5698562	-0,318631455	-31,05	-143,01		
2020-10	Out	CN	MG CN	40.31.0001	MG CN-40.31.0001	-14,40	-152,32	27,42	0	0	-45,72123372	0	0,00	4,71	0,00	0,00	-22,42	62,65	26,36	10,49	0,875109778	5,208999696	0	1,198368718	9,630275591	0,021674873	0	0		
2020-10	Out	CN	MG CN	50.10.0011	MG CN-50.10.0011	31,50	235,80	-28,3	-3,42	-15,77	23,58	0	0,00	-7,29	0,00	0,00	0,00	-166,73	0,00	0,00	-16,78897672	-11,39468684	0	-1,855142749	-14,90821287	-0,033553934	-3,42	-15,77		
2020-10	Out	CN	MG CN	50.10.0013	MG CN-50.10.0013	44,80	388,32	-58,25	-5,45	-25,09	60,6149584	0	0,00	-12,00	0,00	0,00	0,00	-262,13	0,00	0,00	-48,92225076	-16,20577683	0	-3,055084955	-24,55113325	-0,055257267	-5,45	-25,09		
2020-10	Out	CN	MG CN	50.1000004980	MG CN-50.1000004980	420,00	6.484,80	0	-107	-492,84	0	0	0,00	-66,50	0,00	0,00	-106,22	-5.601,61	0,00	0,00	-37,69370643	-151,9291578	0	-51,01878584	-409,9948211	-0,922775864	-107	-492,84		
2020-10	Out	CN	MG CN	51.1000006262	MG CN-51.1000006262	210,00	2.216,00	-398,88	-29,98	-138,1	88,64	0	0,00	-22,73	0,00	0,00	0,00	-1.174,30	0,00	0,00	-85,92114048	-75,96457891	0	-17,43425078	-140,1043245	-0,315332981	-29,98	-138,1		
2020-10	Out	CN	PE CN	40.05.0001	PE CN-40.05.0001	950,00	14.250,00	-1597,5	-332,55	-1531,59	864,0421666	998,26	0,00	-195,00	0,00	-808,01	248,06	-5.213,84	-1.243,45	-192,96	-834,6524784	-515,5880616	0	-171,1168567	-1375,121416	-3,094987515	0	0		
2020-10	Out	CN	PE CN	40.05.0031	PE CN-40.05.0031	600,00	9.000,00	-1230	-251,98	-1160,52	654,0421666	998,26	0,00	-90,00	0,00	0,00	0,00	-3.385,11	-750,10	-146,39	-45,34704198	-391,1357709	0	-129,8127878	-1043,195557	-2,347921563	0	0		
2020-10	Out	CN	PE CN	40.05.1100	PE CN-40.05.1100	208,00	3.120,00	-218,4	-47,88	-220,52	124,8	0	0,00	-62,40	0,00	-1.114,30	147,42	-1.196,48	-288,93	-27,68	-690,9008136	-73,9602185	0	-24,54641806	-197,2587962	-0,443970623	0	0		
2020-10	Out	CN	PE CN	40.05.2100	PE CN-40.05.2100	1.800,00	16.020,00	-1121,4	-245,82	-1132,32	640,8	0	0,00	-320,40	0,00	-2.465,59	756,95	-5.609,24	-1.940,22	-239,54	-4357,361135	-640,0403524	0	-126,0364158	-1012,84805	-2,279618391	0	0		
2020-10	Out	CN	PE CN	40.05.2101	PE CN-40.05.2101	1.550,00	13.795,00	-1696,34	-358,23	-1650,01	931,6827036	1213,99	0,00	-137,95	0,00	0,00	0,00	-4.740,41	-1.518,84	-350,00	-139,272736	-935,1700704	0	-184,1532075	-1479,88354	-3,33077576	0	0		
2020-10	Out	CN	PE CN	40.16.0016	PE CN-40.16.0016	299,25	5.092,00	-356,44	-78,13	-359,9	203,68	0	0,00	-101,84	0,00	-783,69	240,60	-1.382,10	-540,13	-144,32	-685,2780917	-106,4067086	0	-40,06101306	-321,9364713	-0,724582824	-78,13	-359,9		
2020-10	Out	CN	PR CN	40.05.0001	PR CN-40.05.0001	0,00	0,00	-79,2	-9,58	-44,14	59,79755979	132,92	0,00	-0,01	0,00	-60,62	0,00	-2,17	5,36	-5,32	-1,39436708	-39,27553729	0	-6,583314871	-41,72782228	-0,093916863	0	0		
2020-10	Out	CN	PR CN	40.05.0031	PR CN-40.05.0031	250,00	3.550,00	-1584,8	-191,76	-883,2	1196,380411	1944,77	-846,06	-35,50	0,00	0,00	0,00	-1.375,71	-238,66	-123,76	-207,4049523	-913,1562421	0	-131,7261457	-834,9357895	-1,87919104	0	0		
2020-10	Out	CN	PR CN	40.05.1100	PR CN-40.05.1100	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	466,30	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	CN	PR CN	40.05.2101	PR CN-40.05.2101	500,00	3.950,00	-3175,95	-384,26	-1769,96	2397,530971	4534,63	-3.082,08	-39,50	0,00	0,00	0,00	-1.597,15	-150,18	-445,81	-848,6937491	-3289,326248	0	-263,9809516	-1673,222449	-3,765923889	0	0		
2020-10	Out	CN	PR CN	40.31.0001	PR CN-40.31.0001	0,00	0,00	-28,51	0	0	22,60211191	28,51	0,00	-0,01	0,00	-21,82	0,00	-1,11	15,77	-15,73	-0,752958223	-21,20879014	0	-2,369993354	-15,02201602	-0,033810071	0	0		
2020-10	Out	CN	PR CN	40.31.0003	PR CN-40.31.0003	0,00	0,00	-28,51	0	0	22,60211191	28,51	0,00	-0,01	0,00	-21,82	0,00	-1,03	15,78	-15,73	-0,752958223	-21,20879014	0	-2,369993354	-15,02201602	-0,033810071	0	0		
2020-10	Out	CN	RJ CN	40.05.0001	RJ CN-40.05.0001	3.700,00	54.062,50	-6291,65	-753,56	-3471,13	5984,756725	-574,99	0,00	-1.445,80	0,00	0,00	-10.141,18	-20.246,64	-5.134,83	-472,43	-3067,822023	-950,2151713	0	-1271,630393	-3285,370541	-7,394387644	0	0		
2020-10	Out	CN	RJ CN	40.05.0031	RJ CN-40.05.0031	450,00	6.295,50	-139,9	-9,23	-42,53	52,66672517	-1533,31	0,00	-98,45	0,00	0,00	0,00	-2.392,90	-664,37	-6,65	-715,5650996	-13,38331227	0	-17,11772496	-44,22516922	-0,099537644	0	0		
2020-10	Out	CN	RJ CN	40.05.0041	RJ CN-40.05.0041	3.200,00	46.870,40	-5624,46	-680,52	-3134,72	5009,32	0	0,00	-1.263,84	0,00	0,00	-9.271,93	-18.705,27	-4.343,76	-425,85	-2599,281329	-856,5319854	0	-1146,983011	-2963,332911	-6,669577142	0	0		
2020-10	Out	CN	RJ CN	40.05.1100	RJ CN-40.05.1100	1.851,20	29.286,34	-3514,39	-425,22	-1958,69	3524,24	0	0,00	-789,70	0,00	0,00	-5.793,44	-10.780,47	-2.586,56	-246,36	-1242,317359	-495,5037535	0	-716,6769311	-1851,598774	-4,167395709	0	0		
2020-10	Out	CN	RJ CN	40.05.2101	RJ CN-40.05.2101	4.140,00	28.980,00	-3477,6	-420,79	-1938,18	4504,5	0	0,00	-781,43	0,00	0,00	-5.732,84	-12.791,30	-4.559,25	-550,95	-3057,508867	-1108,138256	0	-709,1803709	-1832,230742	-4,123804055	0	0		
2020-10	Out	CN	RJ CN	40.06.0051	RJ CN-40.06.0051	201,60	4.879,56	-585,51	-70,84	-326,38	439,1	0	0,00	-131,58	0,00	0,00	-965,28	-1.028,15	-581,14	-109,87	-162,9633602	-53,96151508	0	-119,4095297	-308,5051704	-0,694352978	-70,84	-326,38		
2020-10	Out	CN	RJ CN	40.06.0052	RJ CN-40.06.0052	252,00	6.099,45	-731,92	-88,55	-407,96	548,91	0	0,00	-164,47	0,00	0,00	-1.206,60	-1.227,90	-695,47	-137,34	-187,7532057	-67,45189385	0	-149,2619121	-385,631463	-0,867941223	-88,55	-407,96		
2020-10	Out	CN	RJ CN	40.16.0016	RJ CN-40.16.0016	2.217,60	51.652,48	-6198,31	-749,99	-3454,53	4648,75	0	0,00	-1.392,79	0,00	0,00	-10.217,93	-10.243,00	-4.001,88	-1.069,52	-1432,046919	-593,5766659	0	-1264,007071	-3265,675009	-7,350058884	-749,99	-3454,53		
2020-10	Out	CN	RJ CN	40.31.0001	RJ CN-40.31.0001	3.114,00	33.216,00	-3985,92	0	0	3321,6	0	0,00	-895,66	0,00	0,00	-6.570,81	-16.337,66	-8.598,51	-2.267,59	-1886,578556	-833,5126883	0	-812,8411042	-2100,047492	-4,726579555	0	0		
2020-10	Out	CN	RJ CN	50.10.0011	RJ CN-50.10.0011	2.467,50	21.126,50	-2535,18	-306,77	-1412,96	2472,25	0	0,00	-569,67	0,00	0,00	0,00	-13.091,44	0,00	0,00	-1708,898055	-660,4664606	0	-516,9944481	-1335,701269	-3,00626454	-306,77	-1412,96		
2020-10	Out	CN	RJ CN	50.10.0013	RJ CN-50.10.0013	1.008,00	8.643,60	-1037,24	-125,48	-578,09	864,36	0	0,00	-233,07	0,00	0,00	0,00	-6.021,49	0,00	0,00	-767,3827117	-269,8075754	0	-211,5207541	-546,4827343	-1,229969383	-125,48	-578,09		
2020-10	Out	CN	RS CN	40.05.0001	RS CN-40.05.0001	1.850,00	26.743,60	-4813,87	-361,85	-1666,67	3206,192979	0	0,00	-267,41	0,00	0,00	0,00	-9.894,62	-2.507,71	-246,20	-2533,268031	-1705,222548	0	-210,4037135	-1690,836648	-3,805568189	0	0		
2020-10	Out	CN	RS CN	40.05.0031	RS CN-40.05.0031	1.950,00	28.189,20	-5074,09	-381,42	-1756,76	3379,508354	0	0,00	-281,86	0,00	0,00	0,00	-10.736,95	-2.656,10	-259,50	-2749,050256	-1797,39674	0	-221,7768872	-1782,233224	-4,011274578	0	0		
2020-10	Out	CN	RS CN	40.05.2101	RS CN-40.05.2101	2.900,00	25.810,00	-4645,8	-349,2	-1608,45	3094,274969	0	-6.337,93	-258,07	0,00	0,00	0,00	-8.708,55	-3.053,73	-385,93	-5014,47169	-2673,051562	0	-203,0586699	-1631,810747	-3,672718518	0	0		
2020-10	Out	CN	SC CN	40.05.0001	SC CN-40.05.0001	50,00	825,00	-99	-11,98	-55,18	78,32212195	0	0,00	-94,88	0,00	-10,75	0,00	-245,82	-61,57	-6,65	-50,45738323	-38,98650405	0	-9,109184678	-52,15977785	-0,117396078	0	0		
2020-10	Out	CN	SC CN	40.05.0031	SC CN-40.05.0031	400,00	5.795,00	-695,4	-84,15	-387,57	550,13755	0	0,00	-144,58	0,00	-10,75	0,00	-2.238,24	-544,72	-53,23	-403,6525299	-311,8920324	0	-63,98512147	-366,3829244	-0,824618513	0	0		
2020-10	Out	CN	SC CN	40.05.2100	SC CN-40.05.2100	170,00	1.513,00	-181,56	-21,97	-101,19	143,6312023	0	0,00	-174,01	0,00	-19,71	0,00	-517,31	-176,06	-22,62	-179,2054885	-132,5541138	0	-16,70569263	-95,65787138	-0,215297292	0	0		
2020-10	Out	CN	SC CN	40.05.2101	SC CN-40.05.2101	2.100,00	16.690,00	-2002,8	-242,32	-1116,24	1584,440236	0	0,00	-260,36	0,00	-11,59	0,00	-6.377,80	-2.253,26	-279,47	-2126,828292	-1637,43317	0	-184,2815664	-1055,208112	-2,374958236	0	0		
2020-10	Out	CN	SC CN	40.31.0001	SC CN-40.31.0001	43,20	583,20	-69,98	0	0	40,19995822	0	0,00	-67,07	0,00	-7,60	0,00	-218,11	-110,75	-31,46	-40,72574804	-33,6843395	0	-6,43936546	-36,87222114	-0,082988355	0	0		
2020-10	Out	CN	SC CN	40.31.0003	SC CN-40.31.0003	68,40	923,40	-110,81	0	0	63,63123695	0	0,00	-106,20	0,00	-12,03	0,00	-320,01	-199,43	-49,81	-65,60481791	-53,33353754	0	-10,19566198	-58,38101681	-0,131398229	0	0		
2020-10	Out	CN	SP CN	40.05.0001	SP CN-40.05.0001	24.650,00	390.418,00	-46961,78	-5682,37	-26173,35	35196,70228	187,31	0,00	-39.049,80	-18.977,62	2.865,93	-14.783,51	-134.577,96	-33.993,53	-3.288,38	-5959,509203	-6950,47054	0	-34920,21572	-24742,57545	-55,68814594	0	0		
2020-10	Out	CN	SP CN	40.05.0031	SP CN-40.05.0031	7.350,00	98.805,00	-11856,61	-1434,65	-6608,08	8864,04616	0	0,00	-1.237,93	0,00	-152,69	-921,93	-41.117,37	-10.008,45	-978,13	-1229,698182	-2067,420416	0	-8816,429149	-6246,844667	-14,05978122	0	0		
2020-10	Out	CN	SP CN	40.05.0035	SP CN-40.05.0035	1.701,00	52.526,88	-6303,23	-762,7	-3513	4727,42	0	0,00	-6.807,75	-3.403,88	537,78	-2.492,65	-12.199,30	-3.710,26	-226,37	-452,9723313	-478,4601533	0	-4687,004868	-3320,958051	-7,474484498	0	0		
2020-10	Out	CN	SP CN	40.05.0061	SP CN-40.05.0061	6.560,00	110.536,00	-13264,32	-1604,98	-7392,64	9948,25	0	0,00	-14.326,03	-7.163,01	1.131,68	-5.245,46	-38.750,56	-9.583,94	-873,00	-1787,9396	-1845,207881	0	-9863,193284	-6988,525096	-15,7290823	0	0		
2020-10	Out	CN	SP CN	40.05.0083	SP CN-40.05.0083	4.730,00	91.657,94	-10998,95	-1330,88	-6130,08	8249,22	0	0,00	-11.879,34	-5.939,67	938,41	-4.349,60	-31.685,57	-6.984,99	-629,46	-1286,642004	-1330,46239	0	-8178,692717	-5794,979138	-13,0427669	0	0		
2020-10	Out	CN	SP CN	40.05.1105	SP CN-40.05.1105	3.150,00	60.545,34	-7265,48	-879,12	-4049,27	5379,379345	0	0,00	-7.777,77	-3.553,75	186,75	-3.259,14	-19.792,08	-4.926,79	-419,20	-1212,862439	-886,037321	0	-5402,496841	-3827,916951	-8,615497536	0	0		
2020-10	Out	CN	SP CN	40.05.2100	SP CN-40.05.2100	190,00	1.691,00	-309,72	-37,47	-172,61	200,7559185	179,24	0,00	-200,85	0,00	-169,50	-297,08	-587,82	-186,73	-38,59	-121,2459969	-81,57168987	0	-230,3041712	-163,1810747	-0,367271852	0	0		
2020-10	Out	CN	SP CN	40.05.2101	SP CN-40.05.2101	22.550,00	155.895,00	-18771,48	-2271,34	-10461,97	14055,77733	107,54	0,00	-1.703,75	0,00	-122,74	-1.263,33	-68.486,45	-24.188,21	-3.008,92	-3737,898145	-6359,778993	0	-13958,25308	-9890,062896	-22,25957711	0	0		
2020-10	Out	CN	SP CN	40.16.0016	SP CN-40.16.0016	21.813,75	455.121,78	-54614,62	-6608,38	-30438,54	40960,96	0	-37.343,58	-65.535,12	-35.608,00	4.619,66	-26.848,23	-100.748,15	-39.372,17	-10.520,48	-10624,02176	-6135,808448	0	-40610,78819	-28774,6072	-64,76304492	-6608,38	-30438,54		
2020-10	Out	CN	SP CN	40.31.0001	SP CN-40.31.0001	144,00	1.440,00	-237,6	0	0	181,7728759	64,8	0,00	-162,44	0,00	-130,03	-227,91	-741,94	-339,18	-144,18	-140,6905939	-55,69377446	0	-176,6765823	-125,1834668	-0,281750588	0	0		
2020-10	Out	CN	SP CN	40.31.0003	SP CN-40.31.0003	54,00	540,00	-108	0	0	82,62403448	43,2	0,00	-58,96	0,00	-59,11	-103,59	-261,10	-148,21	-65,54	-58,47961873	-25,31535203	0	-80,30753741	-56,90157584	-0,128068449	0	0		
2020-10	Out	CN	SP CN	50.10.0012	SP CN-50.10.0012	5.556,60	45.008,46	-5401,01	-653,52	-3010,17	4511,05	0	0,00	-5.833,33	-2.916,66	460,80	0,00	-29.377,33	0,00	0,00	-1527,659385	-1562,969834	0	-4016,131761	-2845,613667	-6,404626289	-653,52	-3010,17		
2020-10	Out	CN	SP CN	Outros	SP CN-Outros	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	CN	SP INT CN	40.05.1100	SP INT CN-40.05.1100	0,00	0,00	0	0	0	0	0	0,00	915,74	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	CN	SP INT CN	40.05.2100	SP INT CN-40.05.2100	20,00	178,00	-74,76	-9,04	-41,66	44,62868451	89,62	0,00	-21,08	0,00	-86,22	0,00	-62,33	-13,96	-9,32	15,84083699	-53,18257729	0	-715,2584158	-39,38853527	-0,088651826	0	0		
